,Provider_Id,DBAName,pop_sum,pop_den_mean,income_m_h_mean,income_m_h_sem,less_high_school_perc_mean,less_high_school_perc_sem,edu_bachelor_above_mean,edu_bachelor_above_sem,with_computer_no_internet_perc_mean,with_computer_no_internet_perc_sem,no_computer_perc_mean,no_computer_perc_sem,asian_perc_mean,asian_perc_sem,white_perc_mean,white_perc_sem,black_perc_mean,black_perc_sem,senior_perc_mean,senior_perc_sem,diff_income_mean,diff_income_sem,diff_white_mean,diff_white_sem,diff_high_edu_mean,diff_high_edu_sem,diff_bachelor_edu_mean,diff_bachelor_edu_sem,is_econ_up_sum,more_white_sum,edu_improve_sum,less_white_sum,Consumer_sum,Business_sum,MaxCIRDown_median,MaxAdDown_median,ISP Name
10,43446,Webformix,207177.0,1670.4216381536219,60023.58252427184,1948.462337091535,8.541100561917448,0.6696248576891201,18.783044782723064,0.9949792249344502,9.07319496603873,0.6429742003801235,7.285797525956592,0.6990938300949473,1.0889686317978289,0.2505632130633877,90.61858903028427,1.0980635719373912,0.6070046990413203,0.12843446183746157,19.87965239460953,1.0079329933378227,9340.038834951456,1374.2378834512772,-0.32945447566004993,0.8087373828380103,-0.805686207684633,0.6065344248649456,1.3527538477271155,0.820993659495199,0.0,1.0,5.0,0.0,7782,7782,40.0,40.0,Webformix Company
11,43447,"IguanaNet, LLC",99911.0,813.7752822421378,69309.35714285714,4583.66744271818,15.065831351198414,2.225186987691571,15.212008718822688,1.6660206164882372,10.842384203286613,1.4502987351502874,9.575448727328085,1.5674821501295808,1.2409421306788286,0.48855025266244323,87.21350147700659,2.167655992851002,6.825725797388395,1.9214263582781346,15.201641207197568,1.5133668924467794,10736.785714285714,3760.5004765693297,0.5049546705264986,1.9392646793740125,-0.19247237405949638,1.3759300559504988,-0.17143258945214956,1.3605225427496046,0.0,2.0,0.0,0.0,90,17,0.0,10.0,IguanaNet
12,43449,Killians Electronics LLC,108518.0,318.00284896215595,41779.57831325301,1472.7044599728365,23.35953164014716,1.2027053911709682,7.338263770568453,0.5403619612313274,10.865326858605137,0.789614054926363,20.982593072427782,1.0900156035570465,0.33115073083913465,0.13978675154143397,88.19910342634118,1.379381377416845,4.330636611559001,0.9620146122091202,18.36058010264503,0.7452207884293838,5307.686746987952,1565.5144963363052,-2.335593534405521,1.1457316346863762,-4.256450877321933,1.332199230451813,0.4687242896378302,0.6748345124010907,2.0,0.0,0.0,4.0,4105,4105,0.0,25.0,
13,43450,Heart of Iowa Ventures,41557.0,1576.5439192569086,55771.32558139535,1842.962328934141,15.61251377605931,2.1286787512906695,12.808629564035808,0.9737401503740395,10.664783763533181,1.2282476479884492,14.927665343170544,1.3575415176103665,3.4898712221580537,1.1060764807279189,85.5121602480166,2.0284061388311723,1.0613907890521435,0.3733654153230568,17.543431338222813,1.2791050142860625,5292.186046511628,1526.850203532217,-2.6510209895813914,2.028086587588877,0.6367352078898009,1.6709550156705342,-0.12072139899418785,1.094175849793486,0.0,1.0,0.0,2.0,1418,1418,0.0,15.0,
14,43456,NetSurfUSA,133613.0,602.3369386302609,52502.22935779816,1573.1270294557003,13.128841775125617,0.7767779326490831,10.670760625853626,0.6569032213877363,10.630451489730309,0.7099390223879517,18.76418021102773,0.8311675736644102,0.6646212466901025,0.2712660698960638,95.94506520721504,0.7123628081951217,0.6129010012544612,0.18982443231518845,18.283368538021485,0.7271408854931964,7491.385321100917,1297.4081821654627,-1.2066782571705776,0.6086866176676513,-3.453482325944147,0.8280500060891061,1.5263337200850373,0.625289210700636,2.0,0.0,1.0,1.0,7573,7573,8.0,8.0,NetsurfUSA
15,43458,North Carolina Wireless LLC,272748.0,621.3354436111927,46690.055555555555,1131.0613814953872,17.027524030426754,0.6120146729560431,11.88647803441158,0.5873269746409582,8.792286359593415,0.43329369316142263,18.144128946669422,0.7527054982021967,2.627213581835398,0.3683658106618755,82.42747862702137,1.2039324580858783,8.507662905745093,0.8732679142477581,19.637227755401554,0.5541237004243734,6598.8388888888885,1023.3433167300002,-0.6497409388604586,0.8953437379917663,-3.719840142573934,0.679576416961354,0.016558462065166958,0.5347448126087907,1.0,3.0,1.0,4.0,5430,5430,0.0,25.0,LightLeap by North Carolina Wireless
16,43461,Cleer Creek Communications,27108.0,500.9873848620253,86015.0,5192.042881729145,5.479530723735986,0.8912931868104761,22.842449461890446,1.771172969613685,5.977755071879129,1.1706994544794072,5.465853252029931,0.9936371300822896,3.2561260469460445,1.1639706464902635,92.43862310237218,1.592694425663463,0.12253739662767947,0.099210810955294,19.705284126860743,2.2004394445629347,12368.142857142857,4663.907879956019,-0.03712788426419321,2.2197384852729365,-0.9835102340773231,1.432643127021469,5.843106133417826,2.0917712538182234,0.0,0.0,0.0,0.0,173,173,100.0,100.0,Clear Creek Communications
17,43462,Grand Avenue Broadband,17961.0,335.79838402358905,48903.11111111111,3733.0794424250857,14.501000269317817,3.117426610849361,13.32098783207483,1.929494008700203,11.662172182095302,1.2184350376646675,12.061743828319972,2.4865807361681775,0.6905069852950049,0.3513740545894495,92.27489501339879,1.858827552672512,0.24118889075792638,0.11399890881290425,35.85216190575713,3.90106212260951,7410.222222222223,3489.800283913814,-3.5789080161116877,1.5522648853114476,1.433420657387047,2.6406266002196075,0.05687940850744609,3.1600218876984347,0.0,0.0,1.0,0.0,429,429,0.0,15.0,Grand Avenue Broadband
18,43464,Liberty Communications,15535.0,118.87137112251153,71334.26666666666,4844.268674931299,8.748616351513864,2.3534293291299475,17.30274384446574,2.299243013299084,6.764566623652384,1.468189978578315,13.634466395335087,1.463761160846707,0.8784803999598252,0.33936870218640547,92.24831773374936,2.1629533866425064,0.6246487074366657,0.2764071757906888,17.59135627056953,1.1292924841607954,10892.466666666667,4403.04154708956,-1.0886233284157971,2.1187273573570335,-2.527735276663028,1.9361406142714075,4.39195615006899,2.883441933237409,1.0,0.0,3.0,0.0,898,898,20.0,20.0,Liberty Communications
19,43465,VenusTelephone,12753.0,53.31065476065659,48533.066666666666,3433.5859631512362,8.923206091444463,0.9595431737783533,10.876423325338436,1.0352098444501656,9.195137481267796,1.376005565326939,18.51084124033015,1.7683892939225654,0.5472702802146778,0.2346658882413716,97.44950898044229,0.5416688798661293,0.2955310331447653,0.19057478385015783,26.563463662160917,3.6226682930810337,4637.466666666666,2917.3044078830662,-0.23934872395185872,0.5956680420893988,-2.609080893829525,1.263605057727565,0.6033516740137628,1.2149281648537187,0.0,0.0,0.0,0.0,127,127,50.0,50.0,STE
20,43467,Roller Network,25947.0,4091.8510856632906,57670.89473684211,6487.93763170044,18.44322665872014,2.9700147126245864,13.03647519138569,2.44800615230852,8.91385076184654,1.7101476917216127,10.665842298966608,2.3220361972976127,3.395394421095876,0.8357004495890336,80.08259703010218,1.9432358948823076,2.505530563034088,1.0790428099883145,16.465421191367057,2.9177726168608227,8098.368421052632,2788.396697312279,-1.2081530970079486,3.4253543967394346,-1.1995313006769888,2.272186901173588,2.51270220796827,1.8366128144453553,0.0,0.0,0.0,1.0,0,446,300.0,0.0,Roller Network
21,43468,"GA Highspeed Country Internet, LLC",133119.0,548.3053288070785,49937.93939393939,1827.9803947216212,16.805456462249285,1.2359193348976374,11.200879694130482,0.9829867199548027,10.245425742332621,0.802719933994219,13.424008404302674,1.0314192423269937,0.6791280120222164,0.1756078887493318,81.37136496720913,1.952670873455492,13.700061198646317,1.6904727671614501,14.099576763636614,0.8038689288161577,7222.757575757576,1659.678149642639,0.5942683792635277,1.735189794175311,-6.050878657265968,1.482305903259941,0.41913525875496477,0.9191254477794645,1.0,4.0,1.0,2.0,3953,3953,0.0,100.0,Highspeed Country Internet
22,43471,Global Telecom Brokers,122733.0,6372.789938851099,90192.82666666666,4768.205823652238,9.368151660916205,0.9334780817186612,23.552791954740414,1.1292766131740029,5.848870736838989,0.7880005063974409,9.80947237836436,1.1584916805546424,6.313780907976092,0.9209129831407451,63.379363862249384,2.83527174704909,23.623513355815824,2.7142253771062954,17.35188831166406,1.5899973167034194,5910.653333333334,2203.9741193435857,-4.448911051487554,1.2312921216277652,-0.5292230491917044,0.8039550821508628,0.28331161462230137,0.9145549433033,1.0,0.0,0.0,3.0,0,96,2.25,0.0,Global Telecom Brokers
23,43472,Concord Light Broadband,19323.0,1396.3693952798546,151475.76923076922,8980.271254793184,3.117758049201716,1.4622746575388756,28.81933348245972,2.1450473818322897,2.69691219831744,1.182925331991273,4.5210940826875605,1.0313008129728245,7.224190570051855,2.283948389641885,85.42373580391053,3.2929306245098005,2.4680144737543506,1.1622531938764147,21.278291599369766,3.0723943390408888,14857.76923076923,9882.651911792944,-4.642796015975732,2.9308604566069536,-0.7203624416696078,0.8140884333328292,-4.878922581070716,3.0458323697130445,3.0,0.0,0.0,1.0,520,520,300.0,150.0,Concord Light Broadband
24,43474,SOUTH CENTRAL TELCOM,104586.0,169.5954173449391,41274.63636363636,1170.4012584779932,20.06623079261535,0.8812654060757912,8.733182120734496,0.6321997654594896,8.88322136427991,0.6547493694254,20.084920308899907,0.9450543403350681,0.3311002132689273,0.09451671011595109,93.97863347335932,0.9006305467894625,2.7517178832687708,0.5273591212915304,17.26586422503535,0.7278688625373683,3763.0227272727275,1144.076087292923,-0.2755246244968413,0.6296948006462285,-3.842383847475227,0.9126747598560877,1.7361491974293883,0.6893475283414665,0.0,0.0,2.0,0.0,2525,2525,0.0,15.0,
25,43475,PGTELCO INTERNET,40599.0,378.8371827359596,54063.28571428572,3806.0018574319574,12.244917764555217,1.7893742302182172,13.44446053108221,1.6600659380861844,14.352491342804782,2.2585281910955253,12.203949735514538,1.62754788505472,2.3136589358288266,1.1008293470599615,89.93942579820616,1.8718057205177143,0.9924293538239196,0.47030598520625255,16.391970417743273,1.5136583563802768,9722.57142857143,3224.799360736541,0.7113402423581138,2.030384755746941,-3.320734153967627,1.8371163378682576,1.220660255402952,1.6071966733663678,1.0,1.0,0.0,0.0,2292,2292,0.0,20.0,PGTELCO INTERNET
26,43477,Irvine Community Television Inc,14313.0,234.7282727085449,31680.166666666668,1614.656337547975,25.87127372944646,2.006479764777308,6.327603826587278,1.1026724238949286,12.204012659539515,1.665591864165916,24.449070286609853,1.9683653548151243,0.14705882352941177,0.14705882352941177,96.4532361129514,1.1012045301104463,0.24038065259995597,0.16207117218393563,18.45264163061946,1.1559824655124102,402.9166666666667,3059.942501584801,-1.1072062199748842,0.6666221680310755,-3.3827229469581908,2.9417216216745494,2.928782555000403,0.9275851060975714,0.0,0.0,0.0,0.0,657,657,200.0,200.0,Irvine Community Television
27,43480,COLI Inc,201708.0,535.4229722929315,57761.402684563756,1249.2114706036105,7.160192173013569,0.4291743454844593,18.282664073880518,0.7322098132427244,9.659795011733301,0.510687059414028,11.092157094092073,0.4730653231837805,0.4474816926676621,0.06607049926203176,94.94877098060024,0.39810346305209604,0.7322003886868964,0.10724307596975721,22.333783678561904,0.7081079680704859,8890.818791946309,921.736331386395,-0.36391957862608443,0.4222201476017001,-1.7832432312781505,0.4083020820702881,2.577426336667448,0.5640801516480032,2.0,0.0,3.0,0.0,8364,8364,0.0,60.0,Inc.
28,43481,SOUTH CENTRAL TELCOM,65399.0,501.20016800754576,40948.25454545455,1739.8021045825544,20.101722204113752,1.08835599649001,8.599339856723654,0.9481894674579407,8.908593798920139,0.815238263043098,20.34081463232919,1.2675196064369456,0.2306802741142128,0.11170151631960366,93.25747795932129,1.281358707770689,3.407286954014669,0.7635911748338137,18.73509148598913,1.2941382665246892,5273.581818181819,1676.2200868590726,0.35028960453876357,0.9444221388826098,-3.097281341739336,1.22257559867173,0.7434187623803935,0.9693815941926412,0.0,0.0,2.0,0.0,634,634,0.0,507.5,
29,43482,Skyweb Networks Inc,176847.0,284.9569762445449,57739.1954887218,1395.742124412818,8.516532627109108,0.4635732879892705,13.204242146630628,0.595037187913071,10.48758202276136,0.49127393688968407,14.99129031078521,0.5519894065425358,0.4328402963429926,0.07538790439584918,93.25938212864273,1.3010036010795492,3.561358065209036,1.085166226557438,18.89257154951912,0.5455460431432031,6134.368421052632,866.9161468440208,-0.6015429697764368,0.4496115348117623,-1.6721579137131442,0.44149984911277357,1.437133175315608,0.4503538084529776,0.0,0.0,0.0,1.0,224,224,8.0,8.0,SkyWeb Networks
30,43483,Monon Telephone Company,14283.0,56.791839223243024,56744.92307692308,3231.888670377127,12.792139974238012,2.531723164123761,11.108195038433717,1.468276105889952,8.26969694338001,1.0503093265807206,13.197702464696615,1.3762777905591952,0.2580136879849403,0.17576495328667976,93.36156062406465,2.80738418460682,0.6169476703326965,0.2094654121461536,19.757230411123537,2.0398046476954637,5805.0,2624.439551892644,-3.22936205446364,2.4444645686060698,-0.5324704979925812,2.6675930659059794,1.73003603812264,1.3030212750459682,0.0,0.0,0.0,0.0,480,480,50.0,50.0,Monon Telephone
31,43484,ADAMSCATVINC,40118.0,814.8232095900906,53139.77419354839,1971.5718431517998,9.540883685442989,0.7544192931473513,13.196151064301542,1.0635338497609814,6.682027045522348,0.7932345338003256,12.998073141236862,1.2398966268773082,0.511109400361579,0.1283531848596063,95.44658355239761,1.3369668573925861,2.1977411582707997,1.0816494392205669,20.39209897991977,0.9304455491509004,6430.322580645161,1747.6490822848164,-0.6540557470668528,0.9015796189708188,-1.3257245239212159,1.0414201471081626,2.221291778536008,1.0045716777753357,0.0,0.0,1.0,0.0,31,31,120.0,120.0,
32,43485,Hiawatha Telephone Company,23409.0,78.14375927575414,46884.0,1606.4558604514932,8.96981624976851,0.8520303771122784,13.26994009495653,0.9362107836306603,9.827803479360593,0.8898910024085529,18.544473456156005,1.2088484880876125,0.25115608134160794,0.09047891564895158,85.1640880590589,2.885677125127164,2.449250495325825,1.8053175306787528,25.74071896176431,1.9467612690103175,5071.6,1478.0970899668332,0.6206417067919894,1.1643493224517187,-1.5955750129315684,0.6547690139854193,0.6199611020525156,0.908909331883968,0.0,0.0,0.0,0.0,2417,2417,0.0,15.0,
33,43485,Hiawatha Telephone Company,23409.0,78.14375927575414,46884.0,1606.4558604514932,8.96981624976851,0.8520303771122784,13.26994009495653,0.9362107836306603,9.827803479360593,0.8898910024085529,18.544473456156005,1.2088484880876125,0.25115608134160794,0.09047891564895158,85.1640880590589,2.885677125127164,2.449250495325825,1.8053175306787528,25.74071896176431,1.9467612690103175,5071.6,1478.0970899668332,0.6206417067919894,1.1643493224517187,-1.5955750129315684,0.6547690139854193,0.6199611020525156,0.908909331883968,0.0,0.0,0.0,0.0,2417,2417,0.0,15.0,
34,43485,Hiawatha Telephone Company,23409.0,78.14375927575414,46884.0,1606.4558604514932,8.96981624976851,0.8520303771122784,13.26994009495653,0.9362107836306603,9.827803479360593,0.8898910024085529,18.544473456156005,1.2088484880876125,0.25115608134160794,0.09047891564895158,85.1640880590589,2.885677125127164,2.449250495325825,1.8053175306787528,25.74071896176431,1.9467612690103175,5071.6,1478.0970899668332,0.6206417067919894,1.1643493224517187,-1.5955750129315684,0.6547690139854193,0.6199611020525156,0.908909331883968,0.0,0.0,0.0,0.0,2417,2417,0.0,15.0,
35,43485,Midway Telephone Company,5776.0,3.1019270110161963,43252.25,2294.6203058925203,6.961432045624325,0.8946066791945386,11.276584002040382,1.6375875476447839,15.307635955148779,3.4822293620090106,21.79330088894499,2.0614493839195016,0.510219661190285,0.26194611194275524,90.98614097709294,5.634652655829928,0.7469213896861302,0.31787930721899527,33.10867272197643,1.2986325016661913,3245.75,3608.69921533864,-0.7832621853760742,2.5631565526644815,-3.8261499094800073,0.9073267659627796,0.2784155702983737,1.9741896711340883,0.0,0.0,0.0,0.0,523,523,0.0,15.0,
36,43485,Midway Telephone Company,5776.0,3.1019270110161963,43252.25,2294.6203058925203,6.961432045624325,0.8946066791945386,11.276584002040382,1.6375875476447839,15.307635955148779,3.4822293620090106,21.79330088894499,2.0614493839195016,0.510219661190285,0.26194611194275524,90.98614097709294,5.634652655829928,0.7469213896861302,0.31787930721899527,33.10867272197643,1.2986325016661913,3245.75,3608.69921533864,-0.7832621853760742,2.5631565526644815,-3.8261499094800073,0.9073267659627796,0.2784155702983737,1.9741896711340883,0.0,0.0,0.0,0.0,523,523,0.0,15.0,
37,43485,Midway Telephone Company,5776.0,3.1019270110161963,43252.25,2294.6203058925203,6.961432045624325,0.8946066791945386,11.276584002040382,1.6375875476447839,15.307635955148779,3.4822293620090106,21.79330088894499,2.0614493839195016,0.510219661190285,0.26194611194275524,90.98614097709294,5.634652655829928,0.7469213896861302,0.31787930721899527,33.10867272197643,1.2986325016661913,3245.75,3608.69921533864,-0.7832621853760742,2.5631565526644815,-3.8261499094800073,0.9073267659627796,0.2784155702983737,1.9741896711340883,0.0,0.0,0.0,0.0,523,523,0.0,15.0,
38,43485,Ontonagon County Telephone Company,5968.0,79.81610951260609,41219.75,3060.769900519895,7.029769712790765,1.257352749001666,12.46008279100539,0.8789848084446503,12.17434657821472,0.9475517629267772,21.308709133089902,3.3014478795699636,0.2661603305187926,0.1346372419245544,95.91711021122492,0.9826479714933705,0.46044916865438934,0.23564669828477194,34.106290387958104,1.948439583817104,5550.625,2118.4356082589065,-0.5683448537804381,0.8688751217124104,-4.533213721371778,1.876000792071438,1.8183229050778402,1.0959050863525273,0.0,0.0,0.0,0.0,801,801,0.0,15.0,
39,43485,Ontonagon County Telephone Company,5968.0,79.81610951260609,41219.75,3060.769900519895,7.029769712790765,1.257352749001666,12.46008279100539,0.8789848084446503,12.17434657821472,0.9475517629267772,21.308709133089902,3.3014478795699636,0.2661603305187926,0.1346372419245544,95.91711021122492,0.9826479714933705,0.46044916865438934,0.23564669828477194,34.106290387958104,1.948439583817104,5550.625,2118.4356082589065,-0.5683448537804381,0.8688751217124104,-4.533213721371778,1.876000792071438,1.8183229050778402,1.0959050863525273,0.0,0.0,0.0,0.0,801,801,0.0,15.0,
40,43485,Ontonagon County Telephone Company,5968.0,79.81610951260609,41219.75,3060.769900519895,7.029769712790765,1.257352749001666,12.46008279100539,0.8789848084446503,12.17434657821472,0.9475517629267772,21.308709133089902,3.3014478795699636,0.2661603305187926,0.1346372419245544,95.91711021122492,0.9826479714933705,0.46044916865438934,0.23564669828477194,34.106290387958104,1.948439583817104,5550.625,2118.4356082589065,-0.5683448537804381,0.8688751217124104,-4.533213721371778,1.876000792071438,1.8183229050778402,1.0959050863525273,0.0,0.0,0.0,0.0,801,801,0.0,15.0,
41,43486,"Dunnell Telephone Company, Inc.",9107.0,543.3944862756238,62664.22222222222,4789.227645275551,5.629444310138791,1.1545084848801204,13.648120487724018,1.479816475919056,9.198658960064067,1.218104615783186,13.5228456049103,1.8847779894649197,0.15256568252347222,0.07750263181474884,95.45721239951847,1.8203204841623295,0.5669798417413521,0.36569985933508337,18.42321759651166,2.1691011591376137,3484.8888888888887,2521.5274936503406,-1.6199596546199315,1.6548525370861864,-1.7886855151706709,1.3688430600801726,2.4579097199056097,1.0411239374928671,0.0,0.0,0.0,0.0,75,75,10.0,10.0,Dunnell Telephone Company
42,43488,THE NOVA TELEPHONE COMPANY,22417.0,636.2948360805382,59087.8,6042.142532484412,13.026367602559898,2.44462009555423,12.630916968478703,2.1755305790764896,9.861574209341642,1.63673611081238,19.440243319259814,2.977990838177565,0.3535577551428727,0.20402595304515217,94.72619849260937,2.335453824298442,2.883272069728669,1.9560763232872278,19.424505754379865,2.6004489209190376,4554.6,2900.7960447665623,-0.3480482543612908,1.4783241812155274,-0.5638795344024187,1.3869114279913595,1.6935388281202215,1.7340065628305628,0.0,0.0,0.0,0.0,136,136,10.0,10.0,The Nova Telephone Company
43,43490,PC Telcom,11341.0,18.51558393281985,51845.857142857145,2552.9276317466647,9.165066391857838,0.9780164681714192,16.91184266858069,1.5339541738904783,9.750947542776762,1.3214278725089867,13.189790858009488,1.2851070316177164,0.38119531324190653,0.17315689719918562,96.30256444158378,0.8172759810190844,0.4432008637575479,0.28085079730040663,22.62816235177584,1.4378096017187232,2963.714285714286,2704.10096052451,-0.5803641902759854,0.576604941887549,0.8285395096959178,1.2891255857199995,3.0350060443416162,1.5339095314596356,0.0,0.0,0.0,0.0,1707,1707,0.0,12.0,PC Telcom
44,43491,MUSFiberNET,63001.0,1113.9219630254565,43090.9756097561,2334.3356976611935,19.700386874936665,1.4599785685244018,9.964845867999559,0.9770194639081358,11.981449920664804,1.0812888217529932,18.776536148162077,1.4901756468361722,0.9404325589295615,0.36821805095713567,88.19203438256038,1.6210436624297164,3.9161986470302996,0.9412277172356728,18.329908907161688,1.1904025438669803,3663.5365853658536,1661.4864297419158,-3.4879951833402374,1.562633067232969,-0.7151829186544388,1.0817555674828483,0.021858220998595832,1.0174074036507015,0.0,1.0,0.0,1.0,2320,2320,1000.0,1000.0,MUS FiberNET
45,43494,Millry Telephone Company Inc.,16611.0,14.685197453336304,43856.15789473684,3004.615224086736,17.64980676333522,2.1233927311067498,8.308072970092857,1.233063067571696,16.56998856193361,1.941169403508845,23.738010647689077,3.2682731528635194,0.2745956399384257,0.21543247454251488,77.46599479551641,3.961125131975342,20.090991222363137,4.072332347343667,22.391372140167974,1.6569516207137458,7362.315789473684,3789.5355592333144,4.700006874185347,4.21326007812132,-5.4300200336840225,3.5625076920519136,2.944963535901559,1.7945144595530194,0.0,4.0,1.0,1.0,1252,1268,0.0,4.0,
